OC,TH_LAT,TH_LONG,SURVEY_DATE
10.4,55.37888094,9.984232435,2018-08-26 00:00:00
22.1,52.57855462,7.21121813,2018-08-26 00:00:00
68.4,51.11396598,8.900368219,2018-08-26 00:00:00
56.1,59.80475956,14.96322683,2018-08-26 00:00:00
7.9,52.22406125,18.14135441,2018-08-26 00:00:00
21.3,50.91749054,9.047233175,2018-08-26 00:00:00
7.8,42.09284768,24.66662963,2018-08-26 00:00:00
16.4,68.15999224,23.08139334,2018-08-26 00:00:00
9.7,37.97982158,-7.983712405,2018-08-26 00:00:00
42.7,62.06813885,23.95696074,2018-08-26 00:00:00
28.1,50.4179823,9.985930727,2018-08-26 00:00:00
35.0,41.95504344,24.7311271,2018-08-26 00:00:00
23.9,47.83698589,8.624809245,2018-08-26 00:00:00
19.1,67.87359201,23.2114279,2018-08-26 00:00:00
13.8,37.94949001,-8.04546633,2018-08-26 00:00:00
301.4,57.59455946,14.76384075,2018-08-26 00:00:00
13.5,67.89862411,23.37006526,2018-08-26 00:00:00
15.9,67.82728842,23.089513,2018-08-26 00:00:00
15.6,43.95043142,26.98127823,2018-08-26 00:00:00
20.0,68.12453507,23.06151508,2018-08-26 00:00:00
95.8,42.91129856,-8.38830372,2018-08-26 00:00:00
90.0,42.8677188,-8.323911903,2018-08-26 00:00:00
23.0,46.49024352,1.823133879,2018-08-26 00:00:00
13.0,42.00442638,24.6449505,2018-08-26 00:00:00
27.9,58.45231024,13.16440857,2018-08-26 00:00:00
39.2,45.10832985,25.82713266,2018-08-26 00:00:00
25.9,45.13631722,26.12198631,2018-08-26 00:00:00
304.5,68.10339495,23.09828305,2018-08-26 00:00:00
10.8,68.29341496,22.76508489,2018-08-27 00:00:00
34.3,68.44408955,22.45489617,2018-08-27 00:00:00
69.6,38.69205793,-2.104795753,2018-08-27 00:00:00
5.3,39.48308214,-3.450030392,2018-08-27 00:00:00
8.5,54.08622337,20.07541792,2018-08-27 00:00:00
15.6,48.90096806,16.13035783,2018-08-27 00:00:00
7.4,53.16262814,16.69363968,2018-08-27 00:00:00
19.0,48.938298,16.10759263,2018-08-27 00:00:00
9.1,53.25535043,16.64786873,2018-08-27 00:00:00
47.7,38.61480514,-2.136974374,2018-08-27 00:00:00
2.6,68.32556712,22.83184277,2018-08-27 00:00:00
9.9,39.43604671,-3.393221314,2018-08-27 00:00:00
21.2,54.17507048,20.09702933,2018-08-27 00:00:00
81.0,40.82999713,-4.028090792,2018-08-27 00:00:00
35.1,68.22376478,21.89862961,2018-08-27 00:00:00
104.4,59.29420925,18.12823955,2018-08-27 00:00:00
49.8,47.98889886,10.38831816,2018-08-27 00:00:00
23.5,49.55567832,17.79655417,2018-08-27 00:00:00
15.8,44.99710075,26.65358547,2018-08-27 00:00:00
17.6,49.56779931,17.88198747,2018-08-27 00:00:00
13.1,49.65682925,2.632930811,2018-08-27 00:00:00
9.7,39.11915912,-3.819500869,2018-08-27 00:00:00
24.4,52.86821552,5.497411746,2018-08-27 00:00:00
41.3,40.90763116,-3.997486185,2018-08-27 00:00:00
23.2,39.33124442,-3.090046591,2018-08-27 00:00:00
15.0,39.31031885,-3.10926917,2018-08-27 00:00:00
13.1,48.1820052,2.200950434,2018-08-27 00:00:00
540.4,53.30175825,-8.173130501,2018-08-27 00:00:00
4.0,39.32502501,-3.135690624,2018-08-27 00:00:00
4.8,43.62159822,1.9620169,2018-08-27 00:00:00
24.4,45.00381934,26.26496264,2018-08-27 00:00:00
44.2,40.29747904,-0.559411525,2018-08-27 00:00:00
12.6,49.69078485,2.59986013,2018-08-27 00:00:00
50.9,54.31469983,20.16230042,2018-08-27 00:00:00
442.1,57.42421054,26.95951263,2018-08-27 00:00:00
6.5,38.81573503,-3.243148847,2018-08-27 00:00:00
5.4,38.86920462,-3.253922574,2018-08-27 00:00:00
19.8,65.0388632,26.39396182,2018-08-27 00:00:00
6.3,53.22066083,16.94343094,2018-08-27 00:00:00
454.6,56.54985135,26.59608348,2018-08-27 00:00:00
13.3,39.31878416,-3.181327101,2018-08-27 00:00:00
128.0,38.60904572,-2.18220288,2018-08-27 00:00:00
13.5,50.50344683,16.50754725,2018-08-27 00:00:00
57.6,65.03612201,25.86970867,2018-08-27 00:00:00
39.2,52.21296797,22.07531121,2018-08-27 00:00:00
9.2,52.23065635,22.08016393,2018-08-27 00:00:00
13.8,39.06428248,-3.690896606,2018-08-27 00:00:00
9.9,38.77945292,-3.631527686,2018-08-27 00:00:00
12.2,39.30409069,-3.154897564,2018-08-27 00:00:00
20.6,39.09337276,-3.743810591,2018-08-27 00:00:00
33.0,57.21175223,27.03186979,2018-08-27 00:00:00
25.9,68.2622446,22.94344738,2018-08-27 00:00:00
21.0,48.26160419,-3.371129574,2018-08-27 00:00:00
67.8,38.65916462,-2.075630709,2018-08-27 00:00:00
27.6,40.76765367,-4.206414009,2018-08-27 00:00:00
14.9,51.84740518,7.488947567,2018-08-27 00:00:00
13.5,55.91292906,23.79427928,2018-08-27 00:00:00
32.6,40.79973557,-4.237830141,2018-08-27 00:00:00
65.2,40.71107121,-4.217521176,2018-08-27 00:00:00
20.5,41.41655036,-4.405730805,2018-08-27 00:00:00
288.3,61.89562639,23.84005928,2018-08-27 00:00:00
3.1,41.20398886,-4.35570795,2018-08-27 00:00:00
13.0,68.29772036,22.96328806,2018-08-27 00:00:00
16.1,41.40277805,-4.499766042,2018-08-27 00:00:00
18.6,48.78408868,18.22232594,2018-08-27 00:00:00
28.7,61.80040215,24.06814191,2018-08-27 00:00:00
53.8,50.49528414,21.08299712,2018-08-27 00:00:00
17.9,43.4920986,23.56140976,2018-08-27 00:00:00
5.4,41.3068521,-4.404134952,2018-08-27 00:00:00
23.7,45.46778894,16.48274977,2018-08-27 00:00:00
18.0,52.10969315,21.83950102,2018-08-27 00:00:00
45.9,52.62868622,10.31013078,2018-08-27 00:00:00
26.5,48.03133721,2.11625221,2018-08-27 00:00:00
10.1,49.61740425,4.112475765,2018-08-27 00:00:00
12.9,50.50667022,4.595687768,2018-08-27 00:00:00
13.7,49.53066807,4.178462657,2018-08-27 00:00:00
23.1,49.52116196,4.345889073,2018-08-27 00:00:00
13.5,48.15190405,2.286712736,2018-08-27 00:00:00
13.6,44.0782683,27.09704963,2018-08-27 00:00:00
25.3,50.43732896,14.94465948,2018-08-27 00:00:00
12.6,50.59872549,14.96166134,2018-08-27 00:00:00
11.3,47.93616867,2.050235453,2018-08-27 00:00:00
11.5,49.85854898,14.99640473,2018-08-27 00:00:00
13.5,50.48497232,15.09093772,2018-08-27 00:00:00
25.9,50.53876307,15.09676467,2018-08-27 00:00:00
3.8,41.06706536,25.72922297,2018-08-27 00:00:00
11.6,50.5628605,14.95787059,2018-08-27 00:00:00
7.0,52.37725516,10.22026452,2018-08-27 00:00:00
36.1,40.79295051,-4.284414768,2018-08-27 00:00:00
179.0,59.98294064,15.02521508,2018-08-27 00:00:00
82.7,57.54000004,16.09544485,2018-08-27 00:00:00
51.2,59.97489247,14.73743718,2018-08-27 00:00:00
46.4,60.04426966,14.81896697,2018-08-27 00:00:00
13.1,50.58560494,5.152973862,2018-08-27 00:00:00
29.7,57.68744268,15.61558406,2018-08-27 00:00:00
25.8,66.12144341,22.75352123,2018-08-27 00:00:00
18.0,48.35446226,-3.506113989,2018-08-27 00:00:00
11.5,45.26118119,4.664952069,2018-08-27 00:00:00
27.1,48.30805585,-3.438555533,2018-08-27 00:00:00
10.8,48.22930838,0.294736759,2018-08-27 00:00:00
24.1,55.91798428,9.824185623,2018-08-27 00:00:00
125.4,47.73013521,17.27431823,2018-08-27 00:00:00
28.1,50.67045395,14.96926449,2018-08-27 00:00:00
15.4,55.70218787,9.761559683,2018-08-27 00:00:00
41.1,60.06099199,14.85727095,2018-08-27 00:00:00
63.3,66.00191504,22.87301584,2018-08-27 00:00:00
62.4,58.35055771,11.85869815,2018-08-27 00:00:00
5.0,66.09044876,22.91724212,2018-08-27 00:00:00
9.4,49.68008526,2.712975624,2018-08-27 00:00:00
38.3,38.69778196,-2.059507094,2018-08-27 00:00:00
14.6,55.1735362,22.67277946,2018-08-28 00:00:00
13.2,68.21215645,21.79545647,2018-08-28 00:00:00
72.6,53.20672618,-8.069807268,2018-08-28 00:00:00
15.5,48.12836243,19.8214309,2018-08-28 00:00:00
16.2,55.26493413,22.66994159,2018-08-28 00:00:00
21.4,55.72692212,22.78717583,2018-08-28 00:00:00
18.7,55.44773164,22.66430576,2018-08-28 00:00:00
36.1,49.2860565,20.24855952,2018-08-28 00:00:00
24.1,55.68032542,22.70720054,2018-08-28 00:00:00
19.8,39.34385157,-3.397628112,2018-08-28 00:00:00
25.8,39.29043514,-3.386597127,2018-08-28 00:00:00
25.5,49.58357026,21.12371769,2018-08-28 00:00:00
20.1,64.68429846,26.05106163,2018-08-28 00:00:00
11.6,55.30023405,22.68122749,2018-08-28 00:00:00
16.8,55.53930774,23.01641097,2018-08-28 00:00:00
125.1,55.75736423,23.02427055,2018-08-28 00:00:00
17.0,46.66594188,16.07794414,2018-08-28 00:00:00
14.9,48.73573611,17.36627641,2018-08-28 00:00:00
59.9,48.80003832,17.48533999,2018-08-28 00:00:00
98.1,45.19110513,14.92065889,2018-08-28 00:00:00
24.6,48.20415914,10.55133397,2018-08-28 00:00:00
133.0,46.45332319,15.3230916,2018-08-28 00:00:00
9.1,67.47617005,21.52964408,2018-08-28 00:00:00
80.3,68.07518768,21.91992412,2018-08-28 00:00:00
96.2,38.74952655,-2.370459155,2018-08-28 00:00:00
26.4,55.85356645,24.00150047,2018-08-28 00:00:00
36.9,55.26674695,22.83067162,2018-08-28 00:00:00
15.5,50.9918542,9.416041618,2018-08-28 00:00:00
13.2,51.02750778,9.358575587,2018-08-28 00:00:00
13.3,50.88335928,9.303721719,2018-08-28 00:00:00
31.4,55.82154979,23.79436543,2018-08-28 00:00:00
16.5,50.84722932,9.275862842,2018-08-28 00:00:00
50.1,55.78979239,23.75053036,2018-08-28 00:00:00
9.2,50.81109238,9.248046884,2018-08-28 00:00:00
55.2,61.77236611,23.78500757,2018-08-28 00:00:00
15.8,52.61045049,10.39857531,2018-08-28 00:00:00
51.3,52.66378496,10.54686127,2018-08-28 00:00:00
17.7,55.1015966,22.84130976,2018-08-28 00:00:00
29.9,68.03022647,22.04192857,2018-08-28 00:00:00
9.1,39.19186512,-3.436568135,2018-08-28 00:00:00
37.8,50.39775897,10.71723928,2018-08-28 00:00:00
11.5,39.07864837,-3.460011952,2018-08-28 00:00:00
179.1,57.16223412,15.66932846,2018-08-28 00:00:00
40.0,57.39511077,15.70477688,2018-08-28 00:00:00
76.0,57.09538383,15.95701762,2018-08-28 00:00:00
98.4,50.77184279,15.12220762,2018-08-28 00:00:00
32.7,55.93605494,10.07995229,2018-08-28 00:00:00
12.2,55.99000365,10.01601244,2018-08-28 00:00:00
39.2,48.43347565,-3.307343087,2018-08-28 00:00:00
12.0,49.68715801,2.823373882,2018-08-28 00:00:00
7.8,54.03049663,20.30888086,2018-08-28 00:00:00
20.6,53.85541765,20.23495924,2018-08-28 00:00:00
440.0,53.89600178,20.18335161,2018-08-28 00:00:00
8.7,54.02540219,20.15327073,2018-08-28 00:00:00
29.6,49.33346096,15.0528442,2018-08-28 00:00:00
14.7,49.01146034,16.08922109,2018-08-28 00:00:00
63.4,51.8029881,-2.170392533,2018-08-28 00:00:00
9.2,51.92977501,21.82108189,2018-08-28 00:00:00
64.2,50.45449956,16.41591377,2018-08-28 00:00:00
20.6,56.77356155,8.610997243,2018-08-28 00:00:00
59.3,49.22705733,15.01433491,2018-08-28 00:00:00
7.8,50.99357508,18.89886213,2018-08-28 00:00:00
3.1,40.99646572,-4.766550896,2018-08-28 00:00:00
14.3,49.77724452,14.79312047,2018-08-28 00:00:00
11.8,48.1347498,2.046048074,2018-08-28 00:00:00
16.7,49.82631225,14.90945896,2018-08-28 00:00:00
9.3,49.40040437,22.67571691,2018-08-28 00:00:00
10.9,48.07333757,1.947679821,2018-08-28 00:00:00
15.7,49.94201346,15.14478724,2018-08-28 00:00:00
14.3,52.05620138,21.64758679,2018-08-28 00:00:00
25.0,49.50908457,4.845830937,2018-08-28 00:00:00
19.0,50.41869685,16.41103594,2018-08-28 00:00:00
4.4,51.77904088,23.2256994,2018-08-28 00:00:00
54.4,51.88861708,22.04619927,2018-08-28 00:00:00
18.6,50.39777989,20.77498637,2018-08-28 00:00:00
501.3,55.01204085,-3.513616013,2018-08-28 00:00:00
15.4,40.02209604,21.6933626,2018-08-28 00:00:00
3.4,40.95009062,-4.58632228,2018-08-28 00:00:00
3.0,40.9146688,-4.577956834,2018-08-28 00:00:00
17.5,41.06707991,-4.662455132,2018-08-28 00:00:00
8.1,41.06358745,-4.68582751,2018-08-28 00:00:00
114.9,55.00111959,-3.446145696,2018-08-28 00:00:00
41.8,50.46227797,16.27553883,2018-08-28 00:00:00
3.8,40.86904346,-4.760230059,2018-08-28 00:00:00
17.4,39.12246696,-3.539258383,2018-08-28 00:00:00
9.4,39.45415093,-3.655713587,2018-08-28 00:00:00
11.4,39.21791512,-3.770131811,2018-08-28 00:00:00
17.9,49.90655737,17.68557658,2018-08-28 00:00:00
28.9,45.07523679,26.96473171,2018-08-28 00:00:00
138.0,38.66603648,-2.308510677,2018-08-28 00:00:00
11.7,39.38453376,-3.758548066,2018-08-28 00:00:00
11.4,39.10786869,-3.512830331,2018-08-28 00:00:00
15.6,54.07471413,-0.845690202,2018-08-28 00:00:00
7.0,52.85139131,14.47109835,2018-08-28 00:00:00
15.2,39.16943915,-3.595868576,2018-08-28 00:00:00
7.5,39.42825607,-3.57968546,2018-08-28 00:00:00
13.9,38.75537669,-2.325149682,2018-08-28 00:00:00
12.3,39.07721578,-3.600035106,2018-08-28 00:00:00
25.6,55.73486302,12.33911822,2018-08-28 00:00:00
21.8,39.23248637,-3.538721501,2018-08-28 00:00:00
21.6,55.14672989,23.78353416,2018-08-29 00:00:00
11.2,45.40904791,17.62962309,2018-08-29 00:00:00
16.8,43.34703022,23.27675357,2018-08-29 00:00:00
18.0,55.71984936,23.88834128,2018-08-29 00:00:00
17.5,55.7305107,23.95719291,2018-08-29 00:00:00
12.3,43.51294869,23.26481357,2018-08-29 00:00:00
97.6,42.68775677,-0.512000666,2018-08-29 00:00:00
23.7,43.54965262,23.12252728,2018-08-29 00:00:00
3.4,41.08398651,-4.424449022,2018-08-29 00:00:00
17.3,67.75747913,20.85594257,2018-08-29 00:00:00
43.0,40.73701777,-4.415883007,2018-08-29 00:00:00
14.3,43.37133002,23.50791765,2018-08-29 00:00:00
19.6,40.76903032,-4.447391326,2018-08-29 00:00:00
81.4,64.78818141,25.94001793,2018-08-29 00:00:00
12.9,38.72872932,-2.389760972,2018-08-29 00:00:00
59.7,48.96267656,18.00466987,2018-08-29 00:00:00
13.4,43.09199043,23.81732639,2018-08-29 00:00:00
103.2,38.74365513,-2.415761699,2018-08-29 00:00:00
15.4,55.81472663,21.29260752,2018-08-29 00:00:00
27.8,49.682514,19.66094902,2018-08-29 00:00:00
19.9,38.69006364,-2.405700803,2018-08-29 00:00:00
30.7,48.80684867,17.65067839,2018-08-29 00:00:00
11.0,40.81874928,-4.483074915,2018-08-29 00:00:00
5.7,40.99196908,-4.42707114,2018-08-29 00:00:00
36.4,56.9856427,14.12695483,2018-08-29 00:00:00
24.4,55.16294066,23.46884243,2018-08-29 00:00:00
25.3,55.2652285,23.53572319,2018-08-29 00:00:00
15.1,48.48535733,20.08300591,2018-08-29 00:00:00
21.6,49.42171695,4.163849234,2018-08-29 00:00:00
15.3,49.69102282,14.7012143,2018-08-29 00:00:00
15.8,49.46321557,4.269595924,2018-08-29 00:00:00
11.4,49.48253674,4.295007358,2018-08-29 00:00:00
25.0,49.44946226,4.354232491,2018-08-29 00:00:00
17.1,54.98443455,22.74010246,2018-08-29 00:00:00
23.4,43.80104964,22.57513336,2018-08-29 00:00:00
15.8,49.66700677,22.40831304,2018-08-29 00:00:00
20.0,49.08210367,19.04475408,2018-08-29 00:00:00
14.6,55.05672618,22.92250514,2018-08-29 00:00:00
31.2,49.84726758,15.24616835,2018-08-29 00:00:00
12.9,47.05199137,19.6968423,2018-08-29 00:00:00
14.4,49.58581877,4.94859011,2018-08-29 00:00:00
11.7,49.85604059,15.442385,2018-08-29 00:00:00
10.8,53.1480811,9.267681726,2018-08-29 00:00:00
19.0,43.81296901,26.8121949,2018-08-29 00:00:00
15.1,55.27424818,23.28201259,2018-08-29 00:00:00
68.6,60.38240053,17.77441393,2018-08-29 00:00:00
23.3,43.78216895,22.87334323,2018-08-29 00:00:00
15.9,54.90092235,23.18999009,2018-08-29 00:00:00
81.6,55.14101918,23.33345134,2018-08-29 00:00:00
23.8,55.60291142,21.42477841,2018-08-29 00:00:00
3.7,40.74787074,-4.466534485,2018-08-29 00:00:00
167.1,56.97763095,13.79693376,2018-08-29 00:00:00
23.6,55.86222671,21.37114959,2018-08-29 00:00:00
24.7,55.70279985,21.3248452,2018-08-29 00:00:00
27.9,55.90048355,21.349905,2018-08-29 00:00:00
20.4,64.87976417,25.95079804,2018-08-29 00:00:00
23.4,48.47300679,20.21717828,2018-08-29 00:00:00
24.6,40.11141534,21.7097677,2018-08-29 00:00:00
18.3,55.37037912,11.46619031,2018-08-29 00:00:00
14.1,49.82621968,3.026108305,2018-08-29 00:00:00
19.1,67.83333914,20.50896909,2018-08-29 00:00:00
61.1,48.57278945,-3.510600671,2018-08-29 00:00:00
36.9,50.65919882,15.22332958,2018-08-29 00:00:00
11.4,55.37109475,11.40314392,2018-08-29 00:00:00
21.0,48.61790992,-3.440039594,2018-08-29 00:00:00
11.6,55.16540926,11.99217824,2018-08-29 00:00:00
29.4,49.98736848,17.55830001,2018-08-29 00:00:00
142.4,58.5170271,11.49037055,2018-08-29 00:00:00
34.0,50.0268034,17.50840009,2018-08-29 00:00:00
8.9,54.15224978,20.37013968,2018-08-29 00:00:00
107.7,57.2310316,16.14468383,2018-08-29 00:00:00
107.9,54.11673373,20.36125562,2018-08-29 00:00:00
15.6,52.55522088,15.12087784,2018-08-29 00:00:00
13.9,49.3220769,15.29991435,2018-08-29 00:00:00
6.3,52.60643955,15.18606147,2018-08-29 00:00:00
12.7,55.68276972,9.348573302,2018-08-29 00:00:00
9.2,52.67029191,15.37154148,2018-08-29 00:00:00
5.1,50.34731389,16.71183136,2018-08-29 00:00:00
54.2,50.27900529,16.64575267,2018-08-29 00:00:00
34.7,47.96955231,21.28033619,2018-08-29 00:00:00
123.9,61.34728069,16.95876089,2018-08-29 00:00:00
394.6,61.43503775,17.01549361,2018-08-29 00:00:00
19.5,47.86076144,20.55277396,2018-08-29 00:00:00
12.3,47.71075546,20.6025326,2018-08-29 00:00:00
12.1,54.06345805,20.34796372,2018-08-29 00:00:00
492.3,57.22072879,15.97695533,2018-08-29 00:00:00
8.3,49.73505843,3.011447343,2018-08-29 00:00:00
79.6,67.74892696,20.99473201,2018-08-29 00:00:00
59.7,40.14435118,21.73950206,2018-08-29 00:00:00
14.9,38.6604067,-2.492843278,2018-08-29 00:00:00
32.0,40.12089915,21.78249623,2018-08-29 00:00:00
32.0,50.1174821,6.097309679,2018-08-29 00:00:00
28.1,50.00784052,6.050375657,2018-08-29 00:00:00
103.8,46.05171016,15.4128298,2018-08-29 00:00:00
60.2,46.5584719,15.38588164,2018-08-29 00:00:00
47.7,46.65085203,15.34290522,2018-08-29 00:00:00
30.4,50.13253437,6.012026947,2018-08-29 00:00:00
36.2,50.99268735,9.615437806,2018-08-29 00:00:00
23.4,48.50069909,20.1134607,2018-08-29 00:00:00
84.5,50.55521898,5.750061841,2018-08-29 00:00:00
21.4,51.01010486,9.472807023,2018-08-29 00:00:00
31.6,49.69655446,19.4958306,2018-08-29 00:00:00
13.1,49.21576215,15.26087803,2018-08-29 00:00:00
13.3,52.87688489,14.26535086,2018-08-29 00:00:00
34.3,45.5986859,15.44491499,2018-08-29 00:00:00
14.7,43.95020704,26.64853738,2018-08-29 00:00:00
79.5,45.31457074,14.98271601,2018-08-29 00:00:00
74.8,53.651802,-2.055870514,2018-08-30 00:00:00
26.9,47.91193406,21.48434427,2018-08-30 00:00:00
25.2,56.01147745,21.12234273,2018-08-30 00:00:00
254.6,53.84474529,-7.248108737,2018-08-30 00:00:00
16.1,55.84641451,21.1399505,2018-08-30 00:00:00
19.0,55.98973803,12.16204384,2018-08-30 00:00:00
27.2,57.68883435,26.91101731,2018-08-30 00:00:00
19.0,47.64010922,21.4769509,2018-08-30 00:00:00
13.8,50.67503227,4.349159218,2018-08-30 00:00:00
17.4,54.17144363,-0.777986071,2018-08-30 00:00:00
25.6,57.54820946,26.56954682,2018-08-30 00:00:00
30.1,53.81453055,-6.545794944,2018-08-30 00:00:00
32.0,48.93046812,20.56059857,2018-08-30 00:00:00
11.1,39.81320317,21.60816694,2018-08-30 00:00:00
32.3,40.27033171,21.90516265,2018-08-30 00:00:00
29.8,52.68743255,-2.237236406,2018-08-30 00:00:00
24.9,52.72307679,-2.066792392,2018-08-30 00:00:00
8.0,50.70994783,5.111700474,2018-08-30 00:00:00
11.2,40.30678072,22.05448185,2018-08-30 00:00:00
10.4,57.64356858,26.54427625,2018-08-30 00:00:00
27.0,47.83014262,17.12750635,2018-08-30 00:00:00
16.7,57.6833739,26.66627531,2018-08-30 00:00:00
22.4,47.86071483,17.21235388,2018-08-30 00:00:00
12.1,65.50645813,25.79935197,2018-08-30 00:00:00
13.4,55.32448005,22.97775212,2018-08-30 00:00:00
19.8,54.27137839,20.46220805,2018-08-30 00:00:00
9.7,54.2690399,20.27525123,2018-08-30 00:00:00
43.9,47.56715224,3.282702045,2018-08-30 00:00:00
28.9,56.02457128,12.22810731,2018-08-30 00:00:00
10.2,47.67952077,3.348230254,2018-08-30 00:00:00
30.8,47.7690987,3.336589044,2018-08-30 00:00:00
65.1,50.23165759,16.83626402,2018-08-30 00:00:00
20.1,50.36024111,16.79839778,2018-08-30 00:00:00
14.2,50.23499299,16.78040558,2018-08-30 00:00:00
179.4,59.4273638,18.01799184,2018-08-30 00:00:00
30.1,52.48443018,15.49655281,2018-08-30 00:00:00
10.6,44.66106499,25.38890961,2018-08-30 00:00:00
15.3,41.06518489,-3.52623559,2018-08-30 00:00:00
42.3,67.9817172,20.47895912,2018-08-30 00:00:00
14.6,67.9444084,20.79781487,2018-08-30 00:00:00
24.2,49.82941425,17.75711167,2018-08-30 00:00:00
44.0,49.7381728,17.77029473,2018-08-30 00:00:00
96.6,58.460674,11.69331625,2018-08-30 00:00:00
17.9,49.84538126,17.78768116,2018-08-30 00:00:00
26.0,58.48029468,11.55730798,2018-08-30 00:00:00
24.5,50.05322766,15.46485991,2018-08-30 00:00:00
17.4,49.42176353,4.523357405,2018-08-30 00:00:00
67.3,49.45895763,4.54683683,2018-08-30 00:00:00
25.3,46.44639271,1.960775255,2018-08-30 00:00:00
8.6,47.3187258,1.772748107,2018-08-30 00:00:00
36.7,49.60768291,4.641097055,2018-08-30 00:00:00
13.8,49.55519701,4.674623371,2018-08-30 00:00:00
22.6,50.09174321,15.41320762,2018-08-30 00:00:00
151.5,56.67214031,14.35434429,2018-08-30 00:00:00
16.9,40.68041617,-4.426802545,2018-08-30 00:00:00
9.2,40.76214673,-4.49393606,2018-08-30 00:00:00
26.1,40.70898677,-4.48153602,2018-08-30 00:00:00
4.0,40.83687937,-4.607853683,2018-08-30 00:00:00
8.8,40.71288361,-4.57867921,2018-08-30 00:00:00
2.2,40.80872182,-4.673524152,2018-08-30 00:00:00
14.5,49.94202749,3.149228668,2018-08-30 00:00:00
11.5,49.93526713,3.038207776,2018-08-30 00:00:00
16.2,42.12142206,26.25376656,2018-08-30 00:00:00
145.8,58.40986821,11.41759516,2018-08-30 00:00:00
66.2,42.61341809,-0.351435171,2018-08-30 00:00:00
407.4,61.26669388,17.1280927,2018-08-30 00:00:00
55.6,49.67014899,19.37873985,2018-08-30 00:00:00
11.6,44.3896798,4.244823028,2018-08-30 00:00:00
11.3,44.3398797,4.325202763,2018-08-30 00:00:00
26.1,47.8225382,8.945568002,2018-08-30 00:00:00
16.5,46.06324591,15.18096506,2018-08-30 00:00:00
21.4,46.04276127,15.23075717,2018-08-30 00:00:00
13.0,50.65147524,9.759633093,2018-08-30 00:00:00
107.2,44.61771258,15.8793984,2018-08-30 00:00:00
9.8,38.73480809,-2.483702477,2018-08-30 00:00:00
26.9,46.22742363,15.84621437,2018-08-30 00:00:00
11.5,55.75460724,23.73809056,2018-08-30 00:00:00
12.3,55.65244446,23.6696887,2018-08-30 00:00:00
14.3,48.64285088,18.41756908,2018-08-30 00:00:00
341.7,55.72622941,23.66308434,2018-08-30 00:00:00
19.0,55.47983505,23.57729459,2018-08-30 00:00:00
407.9,53.30402066,8.604983623,2018-08-30 00:00:00
86.4,55.4085465,23.39164469,2018-08-30 00:00:00
9.8,55.59132254,23.38939046,2018-08-30 00:00:00
10.7,55.62219095,23.27045784,2018-08-30 00:00:00
24.6,55.41074432,23.19920197,2018-08-30 00:00:00
22.2,55.41728677,23.13701047,2018-08-30 00:00:00
27.9,55.20899322,23.03601917,2018-08-30 00:00:00
146.4,65.85321751,21.91356606,2018-08-30 00:00:00
21.8,66.06088488,21.83083152,2018-08-30 00:00:00
32.7,46.56745384,15.20384026,2018-08-30 00:00:00
57.2,48.14925208,10.71193386,2018-08-30 00:00:00
26.2,49.69708093,19.27209419,2018-08-30 00:00:00
21.5,42.05299304,26.55663321,2018-08-30 00:00:00
36.2,49.70348446,19.41323871,2018-08-30 00:00:00
477.7,66.04921827,21.73639515,2018-08-30 00:00:00
17.4,67.93895223,20.26858198,2018-08-30 00:00:00
14.8,50.27367912,10.3226104,2018-08-30 00:00:00
17.6,38.73781199,-2.600307456,2018-08-30 00:00:00
16.8,42.24819485,22.73582827,2018-08-31 00:00:00
20.2,50.22891432,4.82415092,2018-08-31 00:00:00
92.2,56.64573842,14.05761202,2018-08-31 00:00:00
403.6,56.7773177,13.87516637,2018-08-31 00:00:00
10.7,50.82253646,2.791732061,2018-08-31 00:00:00
9.3,50.83686187,2.732404731,2018-08-31 00:00:00
521.5,65.46328298,25.86179513,2018-08-31 00:00:00
14.3,48.30906079,2.208365109,2018-08-31 00:00:00
10.5,48.21776514,2.195416185,2018-08-31 00:00:00
16.4,41.54815025,0.649400139,2018-08-31 00:00:00
404.8,61.14138145,17.10034661,2018-08-31 00:00:00
24.1,51.21081227,5.029903618,2018-08-31 00:00:00
10.0,61.19786468,13.61606527,2018-08-31 00:00:00
15.6,43.47141106,23.98379895,2018-08-31 00:00:00
24.0,51.22504309,4.942242615,2018-08-31 00:00:00
38.0,47.38592755,2.987056346,2018-08-31 00:00:00
23.6,47.43965559,2.9797644,2018-08-31 00:00:00
33.5,47.36971676,3.015848871,2018-08-31 00:00:00
26.5,67.95413441,20.32305149,2018-08-31 00:00:00
110.3,67.43717829,20.99414844,2018-08-31 00:00:00
18.8,67.5027247,21.11813559,2018-08-31 00:00:00
473.2,58.60767606,11.42544827,2018-08-31 00:00:00
464.8,61.1269302,14.2380648,2018-08-31 00:00:00
181.4,61.45985897,13.94520935,2018-08-31 00:00:00
61.4,61.2980554,13.92531603,2018-08-31 00:00:00
79.1,61.47883988,13.91009511,2018-08-31 00:00:00
81.1,59.49296035,17.82042464,2018-08-31 00:00:00
14.7,48.229915,2.112284144,2018-08-31 00:00:00
39.7,57.71976896,27.09888556,2018-08-31 00:00:00
46.7,53.8120438,-6.294477549,2018-08-31 00:00:00
26.0,49.92916619,15.78603871,2018-08-31 00:00:00
436.6,58.16301488,24.96998734,2018-08-31 00:00:00
493.8,58.32069413,25.03673486,2018-08-31 00:00:00
26.6,40.66023739,-4.806837874,2018-08-31 00:00:00
